ProbeID,GeneSymbol,TGFb_120_6,TGFb_15_3,TGFb_150_5,Control_30_3,TGFb_15_6,Control_90_3,Control_90_5,TGFb_150_6,TGFb_60_3,Control_180_6,none_180_3,Control_60_1,TGFb_90_5,Control_60_5,Control_30_5,TGFb_90_4,TGFb_150_3,TGFb_180_5,none_0_5,none_180_4,TGFb_30_3,Control_180_2,Control_15_4,Control_120_1,Control_15_1,TGFb_30_4,none_180_2,Control_150_2,Control_180_4,Control_120_6,TGFb_60_1,TGFb_60_2,TGFb_120_3,none_0_6,TGFb_90_2,Control_150_5,TGFb_180_1,Control_150_1,Control_60_2,TGFb_15_2,Control_90_4,TGFb_60_5,TGFb_120_5,Control_30_2,Control_180_3,TGFb_120_1,Control_30_1,none_0_1,TGFb_150_2,Control_120_5,TGFb_15_5,none_0_4,Control_120_2,none_180_5,Control_30_4,Control_60_4,Control_15_5,TGFb_30_1,TGFb_180_3,TGFb_90_1,Control_60_3,TGFb_180_6,Control_120_3,TGFb_180_2,none_0_3,Control_15_6,TGFb_15_4,Control_90_1,Control_90_2,TGFb_150_4,Control_150_4,TGFb_30_2,none_180_6,Control_90_6,TGFb_180_4,TGFb_120_4,TGFb_30_5,Control_150_3,Control_180_5,TGFb_120_2,Control_150_6,Control_15_3,TGFb_60_6,TGFb_15_1,Control_30_6,none_0_2,TGFb_90_6,Control_60_6,TGFb_60_4,TGFb_30_6,TGFb_150_1,Control_15_2,none_180_1,TGFb_90_3,Control_120_4,Control_180_1
11716662_at,SUSD6,7.9519631448,7.0864583452,8.1817316886,7.2192091574,7.2905068612,7.2238007642,7.3610493679,8.1799907036,7.323280699,7.4053707845,7.1966264255,7.350711624,7.8064429169,7.2143160297,7.1540806476,7.8686144595,8.3352989848,8.2191320828,7.0082005637,7.1745502863,7.1692949654,7.1724788734,7.1539811097,7.0990435451,7.1023965436,7.1434720924,7.1829785934,7.3473216142,7.0894048806,7.1837477178,7.5545216812,7.4657582149,8.1858315305,7.1208129122,7.8476900026,7.2181544715,8.4678851158,7.3780351325,7.0694066974,7.0501659884,7.2065154524,7.3053938677,8.1144770039,7.1876283352,7.3351717095,8.0090015463,7.2737097223,6.8531938904,8.1802604789,7.2468572937,7.0726055776,7.102856305,7.3510153361,7.0381930283,7.1543870067,7.3075388716,7.2169950887,7.229747297,8.3273400005,7.8152062808,7.2928429124,8.3341266432,7.1517593486,8.1605488579,7.1700664398,7.3030612342,7.076555643,7.3317927875,7.3204254333,8.3196620594,7.246793705,7.3236962652,7.050178083,7.3225760291,8.4461676573,8.1649984749,7.2862002034,7.4788324563,7.2302531734,8.1302985924,7.2278701847,7.06510928,7.3211209603,7.2313292054,7.2590662005,7.1612384227,7.7152472645,7.1635754302,7.336506483,7.1799414856,8.3542136183,6.9291121137,7.1440934391,7.7575575472,7.2222665452,7.3328402947
11725033_a_at,SYP,3.9324055913,4.1234331042,4.1535675647,4.3304095644,3.966019617,4.079910141,4.0468315876,4.5356712351,3.8389269203,4.4996634857,4.1594317889,4.1495535525,3.9024127784,3.8816179639,4.1634309071,4.5698090671,4.1724881479,4.5488049889,3.9237814682,4.2014583547,4.5017680031,4.0726193211,4.0180047842,4.1924989441,4.3807852597,4.1612417632,4.0868084764,4.486880458,4.3444820613,3.9249735899,4.2064120159,4.3083613711,4.0559301675,3.8093295559,4.4647805951,3.8514488775,3.9210935847,4.0567264534,4.0353212261,4.2434000252,3.8477781631,4.3380738235,4.314353268,4.5189198394,4.1896277313,4.1173541146,4.1547939546,4.3353439483,4.3658648451,4.3544640876,4.3527456806,4.0706708805,4.2752066403,3.7661256428,4.4435374534,4.1738443831,4.2745694282,4.1648517372,4.5180219933,3.9349913804,4.2186940421,4.251835433,3.7580488707,4.378647685,4.4076015457,3.9906209275,4.3134458097,4.5320918858,4.1014199179,4.5947456147,4.3559933971,4.3168849278,4.1357332197,4.3998892225,3.8518567399,4.6162866041,4.1591435696,4.0418132388,4.4135562157,4.1782869375,4.4023862233,4.4903617641,4.2446555888,4.1588452544,4.173536207,3.9017385438,3.948983257,4.0523047527,4.4003940159,4.0685397237,4.6508541363,4.3691917555,4.1863526864,3.8110283706,3.8841721172,4.1641424397
11750766_a_at,TACC2,4.4601772133,4.6731381929,4.3555533271,4.0568276563,4.0414303321,4.2555709387,4.5542613676,4.5586976653,3.8682022179,5.0919338366,4.2977305843,4.4673413044,4.3629399833,4.0901228273,4.3622278075,4.2452240706,4.3541926819,4.3224475927,4.1624384068,3.9784068625,4.2693786325,4.3825325822,4.0806222212,4.2383810961,4.6154485877,4.183243044,4.3991863388,4.4374436219,4.8296711877,4.331099207,3.7372327187,4.1342881819,4.2905243974,4.1919349704,4.534777939,4.3097129341,4.2921702153,4.4357180285,4.3240872721,4.0864089162,4.5657607975,4.3071459454,4.4558794297,4.5388506495,4.3736714962,4.4712545764,4.1750966211,4.1169796856,4.924161269,4.5157188921,4.1948168208,3.9140801268,4.6052156069,4.173337168,4.1472699023,4.4232377402,4.1206578792,4.1497991976,4.3682002453,4.1117693971,4.2444037421,4.4172310281,4.0178939735,4.3235617803,4.0818730768,4.1925890618,4.0947017426,4.3114455482,4.377993576,4.4897234297,4.5961312923,4.1429313371,4.230258185,4.5047637731,4.6303613981,4.1438160327,4.1125915171,4.2076841232,4.4915218972,4.3035868885,4.6434470984,3.7428860118,4.309527797,4.256637736,4.0726827473,3.9896289573,4.2433901022,4.0042722272,4.2064873041,4.087731378,4.3962058006,4.1489349188,3.6395950381,4.146401328,4.1591838066,4.5681139969
11744645_a_at,TCN2,2.7340125465,2.3451035577,2.5492714934,2.5525220126,2.5375281928,2.7755054957,2.5565168353,2.578068765,2.7606962001,3.5165082103,2.6143998039,3.0813885117,2.7993323549,2.5165813233,2.4117347731,2.9262347663,2.6649188007,2.5999995556,2.6721524025,2.7722088302,2.8050972592,2.8964196689,2.6448471341,2.5144150035,3.3203473844,2.6091107854,2.1581618167,2.762491608,3.1268613829,2.4898336367,2.7809720162,2.5541594863,2.6607841234,2.9105223115,2.9756103298,2.7848579179,2.6721540703,2.8473464103,3.0712440401,2.8930740288,2.7921445745,2.6610593878,2.881329991,2.6701264311,2.4526340081,2.9302214737,2.808565857,2.8514662438,2.9007530913,2.5694074815,2.4025437143,2.8380789842,2.7211043031,2.6819079531,2.7897498077,2.8538928548,2.5492969699,2.8342125048,2.8925257511,2.8900600649,3.1310479233,2.857064167,2.7804452956,2.9243497204,3.0151071244,2.6756882613,2.8976284572,3.2222312746,2.9372891459,2.7952462587,2.6268127247,2.6181037065,3.0905164834,3.1033074018,2.949249092,3.2898486578,2.9652156962,3.1303452401,3.4584229946,2.9150715935,2.5944624609,2.9878517539,2.7950977405,2.6781752856,3.1078005812,3.0776223953,3.0802621074,2.3927811015,2.8540139835,2.8809472399,3.0841084762,2.599069131,2.7650592098,2.7255661978,2.5552037233,2.736638098
11743196_a_at,TLR4,5.7272596043,5.1762203369,6.0992763645,4.7896345307,4.918330801,5.2543902972,5.1240790467,5.8081566048,5.3527179059,4.9222998624,5.1667678763,4.8605510357,5.6935040177,5.3574353613,5.2424873194,5.6877573564,6.0115310772,5.9759853079,5.1012137875,4.8754047248,5.0591112897,5.137341627,4.8262681835,5.1731465567,5.0020645694,4.9074961684,5.1156055266,5.3069155868,5.4111989757,5.2959131742,5.2286456885,5.344540202,5.8027630978,5.1646693218,5.7058215952,5.2441222824,6.0895107389,5.2738170128,5.2740725831,4.7673087935,5.1091530956,5.3321150007,5.760940795,5.2624448102,5.1027802997,5.8065569044,4.9126480587,4.8365228803,6.0688459916,5.3674085104,4.9812534047,4.7504518769,5.2661763818,4.9295571101,5.0516485107,5.3874200049,5.1621799251,4.8115647747,6.1970642951,5.6248619826,5.1789266533,6.0962846177,5.2983225908,6.1133965342,4.9066361098,4.935685148,4.7697246894,5.3222102556,5.1868362489,5.836075605,5.3129779993,5.1553327583,5.0017730244,5.255639297,5.727815933,5.9762796052,5.0001165733,5.1586952496,5.5650242949,5.9534325827,5.0758729941,4.8757553731,5.2310794825,4.831864206,5.0844163504,5.0943104972,5.6595775737,5.1493656262,5.4900903076,4.7677992364,6.0831308804,4.8487482056,5.4276145,5.5613948526,5.2164186979,5.3218054829
11743197_at,TLR4,7.4962413869,6.0887533225,7.76599109,6.4999101506,6.4297061698,6.6105614793,6.7458545158,7.4810775473,7.0479289802,7.1275670513,6.1231733525,6.3997341978,7.2569355281,6.5579312194,6.4129204596,7.4009467701,7.6751226278,7.8637735259,6.4071219993,6.4611203275,6.2649431506,6.7887468179,6.103070241,6.6011244532,6.3251396423,6.3503361444,6.2920831699,6.7713721352,6.6584643409,6.8492984622,6.7524560862,6.9753175505,7.4987803516,6.1167353094,7.3659884112,6.5949766244,7.699649572,6.7657805329,6.8281214408,6.1091567719,6.7302953195,6.8555212397,7.4819850781,6.3730973094,6.7880186013,7.4127097919,6.4362929392,6.2884673854,7.8020898418,6.8284207217,6.3353004477,6.390669175,6.7596440176,6.4894277114,6.3133125279,6.6631555182,6.4343138654,6.2763963166,7.6976593784,7.1804667448,6.5438610394,7.799980981,6.7970422907,7.8180150569,6.2733652553,6.5546731436,6.1707469979,6.6859938281,6.8395841554,7.7718884964,6.8774560985,6.2656213599,6.5015555416,6.8329362921,7.9194238506,7.4405090281,6.4022563334,6.9403952924,6.5360183887,7.6037411962,6.9676808786,6.3253695623,6.9008637717,6.2788052152,6.3209320119,6.3650453558,7.3114201662,6.6096195108,7.0160978545,6.4279082007,7.589274763,6.3211368286,6.4256121166,7.2681488458,6.6936358831,6.7250923919
11731258_at,TMEM170B,2.5395553728,2.6061125358,2.9348244662,2.6659732755,2.6226038964,2.5852709305,2.4769514359,2.4602761477,2.8056967807,2.7070081128,2.6633502963,2.8216367049,2.9675397819,2.9268200916,2.7928221989,2.7525461206,2.7897838345,2.6589277777,2.7060019183,2.8316261446,2.7143528036,2.4193736937,2.6350642442,2.6435144277,2.7460024866,2.8145550305,2.6701991509,2.8707103188,2.7611972853,2.7577205618,3.3148735647,3.2522475153,3.1080224285,2.4781080838,2.7106806639,2.8112554825,2.6859545632,2.9750383163,2.6155240596,2.6382527101,2.6758749527,2.6366329765,2.3414725419,2.5378463572,2.586889409,2.6880582686,2.7096179936,2.7815635153,2.4942774648,3.0199311827,2.5573260297,2.748222239,2.7567895047,2.5474309482,2.4043853954,2.6429624594,2.4595950461,2.9691755656,2.5887757826,2.8472576097,2.8966340921,2.8242267159,2.8704943027,2.5656910644,2.7042723414,2.7220522709,2.6323467854,2.6186282314,2.7040456405,2.81338523,2.9281043575,2.6429509509,2.7913677191,2.6465600034,2.6315052849,2.7138842922,2.6679007612,2.7101984824,2.7642234802,2.5666015983,2.5316616395,3.019866734,2.585078077,3.0018159434,2.7786658817,2.8347545347,2.9333288269,2.686365928,2.7239018598,2.72177531,2.5863293278,2.8703965739,2.272232456,2.6918408704,3.023815464,2.5803326915
11752173_a_at,TMEM2,7.4748033818,6.7970268826,7.588251449,6.9012053217,6.7269258214,6.9579710218,7.108910384,7.6400769994,6.8792332552,7.2925881843,7.0132339807,6.8996090155,7.3658672885,6.6904370708,6.827640894,7.2351683697,7.5872334414,7.8140266189,6.8612403221,6.6671887726,6.8768854031,6.9624968184,6.7210901867,7.1052467681,7.0495198566,6.7764860542,6.9430381627,7.0109053102,7.0231337776,6.9308318154,6.8972950235,6.8948745129,7.2257665993,6.7677577702,7.1325024652,7.0417158807,7.7824551543,7.036503478,6.9926557548,6.8425942691,7.1745595098,6.9040199393,7.4291533508,6.8373502446,7.0327215308,7.4559308387,6.6468478903,6.8709920021,7.8654804427,7.0494159904,6.823528247,6.679254769,7.108547113,6.8454721239,6.8491903712,6.8239094466,6.7745202263,6.7660327232,7.6933838637,7.1397979749,6.795113465,7.8724858692,7.0784236442,7.6820859231,6.6745398991,6.8806140075,6.7455358276,7.0612988052,7.0130552493,7.5368594425,6.8960597099,6.8954347634,6.9510988378,7.201198547,7.7409132115,7.2690071869,6.6808132688,6.9855614709,7.0983758814,7.3521078711,7.0125029475,6.7233160478,6.8817559617,6.7269942144,6.8357415514,6.6645953328,7.2272786713,6.7602043891,6.9173660612,6.9061037193,7.5272899326,6.8069523236,6.7879278655,7.2587504598,7.1037234741,7.045552103
11750229_x_at,TMEM25,4.4350427019,4.5422094633,4.3609193448,4.4348806172,4.560561935,4.3821316047,4.562417228,4.5625259765,4.3964966361,4.751090427,4.6403888495,4.533694216,4.6347553261,4.5063444504,4.4156455871,4.7166848189,4.601722684,4.3506294009,4.5886668543,4.3675273404,4.4201696836,4.6821034052,4.5502771929,4.3639933591,4.6125318175,4.6276501945,4.4807733201,4.8183424159,4.4951001936,4.6526255505,4.7049302667,4.6380801701,4.4193087553,4.3180070436,4.3079014172,4.4699628453,4.2892779101,4.5088208416,4.6432092897,4.6722153457,4.5026323449,4.445669362,4.7532417728,4.9092845752,4.344103614,4.3529252308,4.4080145643,4.520240117,4.8937353568,4.7342444945,4.3242285783,4.7235366204,4.529432688,4.4738795583,4.3220743938,4.5314118315,5.0440297236,4.9876178318,4.5386477768,4.7806026895,4.5146369932,4.721985777,4.0635667339,4.3213212122,4.4017083199,4.3248683388,4.4302817152,4.6368155336,4.5274587521,4.4142841633,4.7007498787,4.4852044509,4.5544674222,4.5083738907,4.4189558578,4.6795592955,4.5080764277,4.845338195,4.645277109,4.4274591303,4.6355932179,4.6855975961,4.4359509511,4.3806966694,4.7704748916,4.1446873103,4.7566369234,3.9391303456,4.4905610274,4.6882599367,4.5302305856,4.6474542661,4.818452193,4.4622497674,4.6840584687,4.1846538581
11736576_x_at,TMEM53,2.9295431033,2.9681972318,2.779847544,3.2390361373,3.2707924333,3.0908896169,3.0603159936,3.1017748595,3.155330737,2.8848973395,3.1646721337,3.0727239797,3.0120622263,2.9770767631,3.1269535344,3.0878776547,2.8786759192,3.2995565678,3.559079958,3.2564041689,3.2547178732,3.3349267692,3.3473128938,2.9650657404,3.1650528335,3.0236887384,3.1747812513,3.281815602,3.3256945759,3.0827530762,2.939993046,3.1400162689,3.1493150794,3.0075195064,3.0581710472,3.0562174596,2.9996105621,3.1301587558,3.1236952126,3.312623817,2.9368328406,3.2784251231,2.6478275733,3.4871746524,2.9377014798,2.9077983781,3.1077188143,3.2280270383,2.8717309613,3.0797067532,3.0625399098,3.3065505002,2.99865363,2.9729329543,3.1222463592,3.1732954099,3.0766895298,3.2214398086,2.9426259889,2.7957423026,3.1659129649,2.9210699861,3.1661200872,3.0245974767,3.1700711688,2.86111913,3.3691797422,3.0749112643,3.2027304804,2.9445647416,2.9792616077,3.1766752643,2.9340363848,3.2582267736,3.1901856777,3.4183882498,3.082105114,3.1274749252,2.8880076351,3.0879444512,2.9340957054,3.243847174,3.0307424339,3.2702333866,2.9978139481,3.3144408153,3.3492654411,2.8722570073,3.0548374191,3.2483642412,3.2579672389,3.0825936171,3.330557841,2.8938684212,3.1127747114,2.741460842
11716062_a_at,TNC,8.8181989894,8.7024721049,8.9463676542,8.7538928803,8.7095583288,8.7881994188,8.7117453319,8.8660297922,8.8460466559,8.8116285082,9.0859892806,8.8705297597,8.7871370977,8.7597888952,8.5441337465,8.5885416177,9.0371232457,8.9651010799,8.5576594469,8.7684272364,8.7360687021,8.7592113172,8.6866157015,8.9962311364,8.4549878762,8.6518884206,8.562444145,8.7487197095,8.7964768978,8.8713109167,8.9452015005,8.8961818594,8.8431255726,8.6421854645,8.7735242295,8.8870964337,9.2895553016,8.9454334405,8.5559726331,8.5144444269,8.646970394,8.7783455514,8.686656712,8.5876375121,8.9643599066,9.0196319228,8.7872154376,8.5391400458,8.9649259666,8.8248841936,8.6814586566,8.4596895704,8.7748672129,8.7496320857,8.6512638712,8.7854451849,8.5419661293,8.7717602681,9.116023284,8.8362206138,8.7647389134,8.9506067012,8.9088690631,8.9541904693,8.6930451183,8.5532120071,8.7662824552,8.5762738629,8.7960949235,8.8755121474,8.8641824724,8.6226041786,8.6548900642,8.5748863799,8.9870035658,8.7699010548,8.435694701,8.7943386021,9.0960283528,8.812195841,8.7709788246,8.746838309,8.6379741162,8.7219194178,8.7209010322,8.6277554678,8.7295317421,8.7782881595,8.7483670913,8.6426342594,9.0259220586,8.641889501,8.7257091885,8.7780091321,8.9514953533,8.9622593741
11729642_a_at,TPD52,2.573890761,2.7997147002,2.8487451232,2.8396632585,2.6579850119,2.5621014956,2.7755858082,2.9972539382,2.5286601472,2.7809720162,2.7143176578,2.9637218652,2.5481471671,2.6686587916,2.5592145177,2.7508818667,2.6450882291,2.8892759906,2.6446048415,2.6164070964,2.6567278478,2.4776745193,2.8390400318,2.7260089379,2.7801769725,2.431744246,2.8748008318,2.5049885566,2.7975198332,2.8138257996,2.7339300971,2.7391197457,2.8601806385,2.7745763248,3.0133314685,2.6663776731,3.1864772257,2.5825484318,2.8019733605,2.6459222696,2.8260899698,2.927450425,2.8007963617,2.3681627668,2.6417104024,2.6260421435,2.8464416042,2.65085658,2.8913680825,2.6941788277,2.4556581399,3.2076227066,3.1282240453,2.6681085463,2.4507110446,2.7912751073,2.8446980568,2.5805176468,2.7344080036,2.6864222232,2.9689933375,3.059192645,3.0988262182,2.6431578718,2.9086796417,2.8320861642,2.7538938462,2.7754708091,2.6857005951,2.669234592,2.7367240689,2.6399599054,2.8798961012,3.3315515225,2.6946334472,2.9050763185,2.8085412962,2.6323041,2.888543385,2.7231910367,2.6763340551,2.6437891344,2.7519393917,2.758349666,2.9026908532,2.7959315776,3.2974092241,2.8121693003,2.8781402657,2.4962658613,2.4800941726,2.5875385131,2.7286532405,2.627234427,2.7886409379,2.4613406802
11729641_a_at,TPD52,4.5994671712,4.591392908,4.5240275445,4.4043613939,4.3792417776,4.4598102395,4.4410334581,4.4637615559,4.4685318954,4.0544577821,4.6890285672,4.5049254087,4.7113903802,4.5167427607,4.7000030876,4.4269799744,4.8167959074,4.6259224089,4.5038967132,4.5721072698,4.1504548311,4.6775371591,4.6484359374,4.6623316121,4.4102490336,4.4725301345,4.6163875599,4.3799707247,4.5383102628,4.5351968695,4.8457050192,4.7879791744,4.535951563,4.8594460673,4.3799817374,4.6535665334,4.4616184234,4.4207422293,4.5642707911,4.3160266526,4.4822231773,4.5976569137,4.2429635424,4.1932452822,4.537472343,4.0840707858,4.5990333321,4.2405081385,4.0928847891,4.4660353,3.8726635285,4.4574241272,4.4351688031,4.3366986924,4.2642026543,4.5615048773,4.4106756522,4.3156991673,4.1554950415,4.4650679635,4.5619529381,4.3575928733,4.715507378,4.4937088578,4.5217145839,4.475141432,4.4034234776,4.1755607767,4.5668755989,4.4644675896,4.7728959393,4.2248183548,4.392817726,4.3023713273,3.8265745505,4.5735342532,4.4533326011,4.6979956018,4.5456724973,4.5104148834,4.1292286537,4.2899986612,4.2675635474,4.3177691337,4.7260639885,4.7004176828,4.4164554851,4.6418284991,4.2510168447,4.2990842995,3.908406876,4.5059527855,3.6951459859,4.4483629856,4.5900617619,4.3569740535
11725032_a_at,TPP1,5.1940796788,5.4643667159,5.2364952871,5.1640650524,5.439877782,5.2541935077,5.4980195276,5.4728555264,5.4305833671,5.1486532376,5.5303708608,5.3396558559,5.3226571619,5.4609397525,5.2394502757,5.2863855325,5.3662355133,5.299036983,5.2558725577,5.4036432301,5.5120783687,5.3361515267,5.4539701518,5.396031643,5.0061613886,5.3302206302,5.3071719187,5.4442632364,5.5212520627,5.6198356685,5.4616414184,5.5709029542,5.3911698591,5.3687496731,5.5347751965,5.2127178116,5.2505269256,5.2933147521,5.2690003333,5.3597186247,5.0829129401,5.2209887402,5.56346684,5.3541015008,5.4412705687,5.4129878688,5.1364058631,5.4008555206,5.3125805889,5.630825937,5.604452763,5.2239364171,5.3589228662,5.189290543,5.3271333977,5.1026685603,5.1384445917,5.3410073743,5.2565591775,5.3896970397,4.9749013709,5.3943863075,5.5653473324,4.8858323409,5.3957660566,5.255741977,5.2565591775,4.9494883886,5.4788499859,5.1536504202,5.3101000467,5.3953057454,5.178029985,5.5687777839,5.4530284282,5.534838203,5.5728172515,5.4062601871,5.3488378265,5.3560984984,5.3872506668,5.1331463696,5.2074320469,5.5241113577,5.468862961,5.5355283285,5.3426658013,5.342866294,5.3797491704,5.2701412554,5.3218393639,5.4794044711,4.8744346852,5.4252598136,5.3526738863,5.1590119175
11758611_s_at,TRIM10,2.2794681732,2.5240536247,2.5704805997,2.2921917178,2.3660284021,2.4509523368,2.3735666419,2.4138037761,2.2443585988,2.5245079142,2.572142321,2.3023256007,2.2346089679,2.4290808028,2.5287713406,2.4707705921,2.2864977118,2.7611414009,2.5644882143,2.4117230204,2.4415818259,2.3740776724,2.348784348,2.3951164382,2.3929567128,2.2917630347,2.4014074686,2.6537629076,2.516683216,2.2785649403,2.5261139596,2.5943795231,2.8229476841,2.2427045339,2.656281224,2.3327077795,2.1819243228,2.2169065541,2.0532240401,2.2844199703,2.6700251471,2.3251150829,2.6664265692,2.5648556644,2.4102095452,2.2916373112,2.2061490187,2.2349033215,2.2058508135,2.6708476296,2.5648556644,2.4738200434,2.8299838764,2.4476511068,2.2501838551,2.2285983792,2.5224861412,2.4156172341,2.5576157065,2.2290703148,2.2400818993,2.4467769642,2.4519979619,2.0732612767,2.4142376832,2.2133701084,2.435747385,2.7088166759,2.2403867261,2.3443803078,2.3904838041,2.1407437304,2.3738240628,2.297824247,2.3645642584,2.2347856954,2.3235434096,2.6499627945,2.670863821,2.5476998992,2.5242330392,2.3598953583,2.5031589728,2.4091010008,2.4000469859,2.7250264984,2.2416353817,2.3521275379,2.4759380601,2.784666405,2.3889190265,2.8481769556,2.2830976872,2.3467640656,2.2286915595,2.325595505
11727171_at,TRPS1,4.7491431575,4.4070894416,4.6803370591,4.7141825922,4.7860423067,4.6087372266,4.4120000616,4.3446309787,4.5542260682,4.4864719031,4.9168424916,4.6938886212,4.8708682651,5.136481895,4.7783886231,5.0036260393,4.2520076424,4.332681712,4.5824650555,5.1592716064,4.6377152944,4.6370946828,4.8603236195,4.8606499947,3.6975664664,4.6014906706,4.5648091702,4.3785193661,4.8319184298,4.8846091853,4.9860565045,5.0485120535,4.8107300116,4.8995304725,4.5304701457,4.480147877,4.5687998871,4.7238372984,4.584096452,4.5334387781,4.8049986232,4.92659681,3.8670812286,4.1162692648,4.7545869739,4.9270563045,4.6230645163,4.177239228,3.7113086975,4.6710215718,4.8937576305,4.7177024417,4.5255146081,5.0163802412,4.5449605657,4.9968071879,4.8077430131,5.0806250503,4.0311276959,5.0589552106,5.1000846401,4.6079250169,4.9970186358,4.5318707572,4.32406288,4.6453553454,4.6952089188,4.1712897292,4.889906725,4.0689727482,4.689756874,4.5610333943,4.6438735189,4.717719281,3.822084971,4.774988955,4.8519259721,4.5774941076,5.1036672284,4.8188964481,4.5783953861,4.9707941348,4.8950321612,4.6916026694,4.6267501697,4.4854869499,5.1187573024,5.0225062743,5.0057397553,4.7340913963,4.1066534026,4.2065165986,4.610970001,4.9139500365,4.8471332158,4.6509900064
11719572_a_at,TRUB1,5.4263710414,5.7324582387,5.5136640471,5.4992198937,5.7108536924,5.5374044994,5.5618929245,5.451941303,5.5501538042,5.7012652118,5.4129645622,5.3467525338,5.5146187335,5.4501614906,5.7177544419,5.6612354388,5.377703149,5.5904971178,5.7399938914,5.4108947637,5.6709649634,5.4626989158,5.6487485275,5.4387203676,5.6939127492,5.6370135462,5.7224676702,5.4151998956,5.5466346242,5.557377284,5.4978868285,5.5892802544,5.5135571731,5.6712475914,5.869530336,5.1723955373,5.6419110646,5.5411350351,5.5460685616,5.4241913974,5.3846446003,5.5821047337,5.4540589506,5.2882899766,5.5047223119,5.3116767146,5.6582259834,5.6163269543,5.6208116961,5.7389307463,5.6720923225,5.9185435299,5.6150963016,5.7824726671,5.4588321899,5.6461224395,5.4041271275,5.4846221131,5.7917513209,5.6551249967,5.4017621065,5.5371280817,5.3476789262,5.7423305934,5.6399472849,5.4824104901,5.5898025072,5.5730891453,5.4269158069,5.4635886596,5.5589251209,5.3857936942,5.7097731589,5.2993226812,5.5582115599,5.5122998474,5.751528666,5.5917601925,5.5752685598,5.7064861112,5.7221186466,5.4801419494,5.7133695798,5.5459739735,5.6039369005,5.65784266,5.6939869572,5.6187937711,5.4595536262,5.4762033631,5.4693998447,5.7253995087,5.6477861103,5.5401133305,5.5161199954,5.2266538739
11715413_s_at,TSC22D1,7.4966558568,7.4121272575,7.492821153,7.5708700043,7.4804815841,7.490863682,7.3779458573,7.4063478321,7.5158054953,7.3558180436,7.7879047403,7.6917538319,7.2889289524,7.5230392288,7.4052023437,7.1064786203,7.4179394562,7.4183022823,7.4518735222,7.5467333211,7.1504551045,7.4515264332,7.6236840718,7.5112349271,7.5662617568,7.370330914,7.4343905646,7.2831937044,7.5290732377,7.3764497272,7.5355282622,7.5071092145,7.4457288765,7.4545686264,7.1751498762,7.4944249749,7.5741351448,7.2337559403,7.2885168856,7.2826636237,7.4214274466,7.3648775039,7.1838146685,7.3256438641,7.5672816579,7.4703616387,7.2478894285,7.4144726632,7.2513434086,7.1536667366,7.2938005837,7.2474447234,7.146147407,7.5855287814,7.4029228649,7.4979255508,7.501288743,7.4138811057,7.0994307807,7.3882308323,7.4394315288,7.4154892918,7.4612167821,7.3920075849,7.4554449297,7.5905557224,7.6562930062,6.8971206304,7.442118759,7.3811775069,7.2037802179,7.464215498,7.4905687078,7.1883116651,7.420441585,7.2189459605,7.4342606436,7.2321671063,7.2831256668,7.3609569522,7.3413693243,7.6586637115,7.4103357223,7.4463180285,7.4643559363,7.4434482074,7.0959592525,7.3772552111,7.3208858316,7.5020461412,7.2321646141,7.4201578697,7.4924735806,7.4590120206,7.6525292353,7.6357216621
11721884_s_at,TUBGCP3,6.1783067614,6.5661528034,6.3174173624,6.4816134688,6.437703574,6.3744361019,6.3497046768,6.2051133654,6.3414151841,6.2236888878,6.1279633095,6.3074229566,6.5061897072,6.5093764419,6.3536319405,6.239442682,6.5402550361,6.2873767794,6.3997409277,6.513888615,6.3725767963,6.4172612536,6.4084922614,6.2262729086,6.6529137932,6.4995482147,6.3790744646,6.4596313739,6.3377871121,6.361102014,6.3699494184,6.4398965805,6.4049519214,6.5150677808,6.0971568187,6.3304482038,6.2114109066,6.2905249455,6.5686278695,6.4202710382,6.3585127207,6.2732602864,6.1538402111,6.4486348002,6.3139916968,6.4385991109,6.5050068595,6.4431914461,6.2577819483,6.4992091913,6.5411654749,6.4797790824,6.3045310636,6.2411782524,6.4494005538,6.4063166434,6.4014543757,6.5136661699,6.2609083868,6.2753870332,6.4429481711,5.9873963423,6.5215725241,6.1671018731,6.3331510388,6.3031791827,6.3355789385,6.6194233428,6.2327400575,6.2297685201,6.1809335689,6.3681306404,6.2038151127,6.2034370298,6.3074664315,6.1741613195,6.3323356065,6.2763948243,6.4061596503,6.1432190281,6.236073357,6.392587663,6.4528388653,6.3756631683,6.3840979734,6.6101380598,6.3208697502,6.4355869203,6.2312364449,6.3027683043,6.0328361087,6.2640571816,6.1275092574,6.1596103356,6.2300260429,6.3725928601
