ProbeID	GeneSymbol	1	2	3	4	5	6
11721751_s_at	FZD7	10.0841010075	10.0636025731	10.0468311069	10.03064295	10.0482420261	9.9888824168
11735271_a_at	GCNT1	7.3297354759	7.2485343163	7.3310122811	7.2756692362	7.2411877192	7.4161838217
11716208_s_at	GLUD1	6.9341128144	6.5641914306	6.7317070966	6.8791534075	6.8458048931	6.7999346552
11717760_a_at	GMFG	2.638072286	2.9093979276	2.7835789848	2.8562932277	3.0705800303	2.6634349759
11725499_at	GOLGA7B	2.3081869095	2.6611971268	2.5428134005	2.2167350529	2.4639419045	2.4220530745
11733977_a_at	HAUS5	4.8060572735	5.0016216136	4.7720338991	4.6131751129	5.005448847	5.0221804854
11716551_s_at	HES1	5.1182239591	5.479883649	5.5747521126	5.4499614053	5.5354021217	5.3293870279
11716550_at	HES1	5.4725060545	5.4858213823	5.5808745809	5.403986289	5.3555986178	5.4710287618
11741604_x_at	HIVEP3	5.1518733768	5.1836632778	5.2457842516	4.9484782112	5.2521717169	4.7913363097
11753417_x_at	HLA-G	2.749737427	2.6757208716	2.7497964839	2.8943943031	2.4906887221	2.8309050191
11727052_at	HOXB13	2.2239174033	2.6945068611	2.5954079141	2.502499972	2.5423794779	2.3642307907
11737135_a_at	HOXC6	7.816419466	7.7860379821	7.6395485919	7.7164009075	7.6898397315	7.7128909283
11729074_a_at	HYKK	3.149759834	3.4112558017	3.589419486	3.7608413879	3.5988157161	3.2598628021
11716006_a_at	HYOU1	4.2348441898	4.6023868905	4.405858674	4.7345859452	4.5648025446	4.9987459953
11741590_x_at	ICAM4	2.6460860956	3.052084867	2.9811651265	2.8879723088	3.6345689642	3.1055193185
11716195_a_at	ID1	9.980306739	9.9623518472	10.0033634018	10.1124506292	10.0094601562	10.0742696409
11720749_a_at	INMT	2.4140808552	2.4102817435	2.5145325735	2.6256640107	2.3595003122	2.7272606218
