ProbeID	GeneSymbol	1	2	3	4	5	6
11753417_x_at	HLA-G	2.8686213538	2.9163368057	2.8165110268	2.7512477347	2.68514047	2.6666703035
11727052_at	HOXB13	2.5956506147	2.5004924821	2.3490288614	2.2499717117	2.3641988503	2.7432368993
11737135_a_at	HOXC6	7.6931996713	7.6736886372	7.4863796561	7.4604019355	7.4257924818	7.4387498697
11729074_a_at	HYKK	3.2415538758	3.0776859608	3.4121912377	3.4369112602	3.3414184222	3.2596657084
11716006_a_at	HYOU1	4.8387602999	4.3111510066	4.5617861225	4.8105895887	4.7697626914	4.5909086436
11741590_x_at	ICAM4	2.7578019029	3.2464147867	2.8842431309	2.9214907735	2.8681002663	3.2387059915
11716195_a_at	ID1	10.1511955672	10.0286256189	10.066209583	10.0935581967	10.1702383082	10.0801226677
11720749_a_at	INMT	2.3432145225	2.6092425081	2.4089050226	2.6674354405	2.5366567046	2.4401150771
11744364_s_at	INPP5D	2.4955891324	2.5972032854	2.3588553678	2.516284796	2.6752333296	2.3289603391
11741385_a_at	IP6K1	6.3615111701	6.4978911803	6.4192777285	6.4039434399	6.5823433831	6.3521518142
11757762_s_at	IPPK	6.1605169054	6.0738733133	5.8436683954	6.0365542961	5.9645561401	6.1323775315
11720529_at	JAZF1	4.8735346855	5.0041779557	5.0552835435	5.1761962295	5.3334691225	5.3970301941
11752646_a_at	KCNJ5	1.9571054871	2.2576546652	2.1157109659	2.3790829192	2.1721914022	2.2685036412
11722918_a_at	KCNS3	3.872893684	3.654820126	4.1414699238	3.9187207719	3.9036828555	3.5221030048
11758536_s_at	KCTD15	6.9762050939	6.8493606555	7.057739337	6.9839191386	6.7935326283	6.8465437399
11747909_x_at	KDM4B	3.3683217309	3.6567956947	3.1101114645	3.5390431137	3.3415641034	3.3609068597
11743524_a_at	KDM5A	4.6291742229	4.7999978163	5.1368775572	4.7459223938	5.0271235418	5.1689289706
11746605_a_at	KIAA0586	5.1834328252	5.4466443411	5.4667957748	5.3490310295	5.5289799853	5.2644878637
11725351_x_at	KIAA0930	4.6875591283	4.7414835669	4.7712179481	4.7092576693	4.5234338833	4.8148260451
11729623_a_at	KIF2C	8.5498009315	8.5951182254	8.5410076439	8.3666757522	8.5631027105	8.388887246
11717703_a_at	KIFC3	8.0593213444	8.0841852595	8.0208331072	8.0417306718	7.9554613987	7.8823391349
11727144_a_at	KLF11	4.2964285925	4.433608117	3.9872963609	4.3897389295	4.2044709787	4.2753006894
11755288_a_at	KLHL26	2.8193322737	2.8297401022	2.8068473135	2.7241237205	3.0596706072	2.6572935531
11743695_at	KMT2D	3.5697133991	3.926580935	3.9196642666	3.6242628566	3.6912998818	3.8695172617
11742006_at	KRTAP12-2	3.2546685848	3.4269416288	3.1927930259	3.0896833936	2.7736805549	3.267238046
11749566_s_at	LCMT2	4.7312546935	5.0185852596	4.7620605249	4.8726690903	5.0689685566	5.0722197397
11749626_a_at	LDB3	2.9303123003	2.8723412109	3.0406684504	2.7693403058	2.6418807418	2.9939270333
11726498_at	LIF	3.7681302928	3.2053037574	3.2737128755	3.1676936405	3.16506573	3.8481937869
11717133_a_at	MAFG	6.5931991526	6.4799948474	6.6562670888	6.6369305534	6.4800138061	6.5440506148
11746604_a_at	MTG2	5.0968699127	5.3193180647	5.1393956793	5.1808506729	5.3517032909	5.2749069753
11759661_at	MYO10	5.908394564	6.1561847006	6.1323445798	6.1846923732	6.3833421394	6.1520251125
11736899_x_at	NAIP	4.2491184404	4.3576643546	4.5152469266	4.607042598	4.6542314008	4.5692929708
11717211_a_at	NEO1	3.4044957716	3.2848050399	3.2370004357	3.3197893285	3.2286710333	3.6287886446
11752740_a_at	NIPAL4	2.478801471	2.5169430289	2.7403826977	2.8624127414	2.5184731605	2.9757862681
11728135_at	NIPAL4	4.2959282197	4.5825086975	4.4143908465	4.5177681023	4.3700954193	4.2912983404
11743517_a_at	NNT	7.3897031467	6.9154618107	6.8980472555	7.0366388053	7.1502190132	6.8810961906
11726340_a_at	NUDT14	4.0804391771	4.3068199615	4.3429673801	4.3745358144	4.1617259638	3.8685863053
11725590_a_at	NUDT6	4.3368439756	4.3176948871	4.2498564886	4.2454913132	4.4328705298	4.3989015248
11741989_a_at	P2RX2	2.2236221945	2.0860996232	1.9698353823	2.1474311361	2.1639412955	2.2189466985
11720561_x_at	PARP2	7.5297640029	7.5747833691	7.4173516077	7.4489474436	7.5672098173	7.4931416181
11733981_a_at	PDK1	7.8157750482	7.8030222202	7.7028353795	7.8640115701	7.7425370062	7.6792470865
11752855_x_at	PIGA	3.4647907188	3.232734634	3.2946550182	3.1406061648	3.1963553464	3.5689982634
11750161_a_at	PLEKHA2	5.3323586324	5.3607421699	5.3405647202	5.265659888	5.2910159191	5.2570627546
11723175_at	PLEKHA6	3.0001998389	2.8793852155	2.5202095154	2.8305191886	2.7363831648	2.8362792551
11716151_a_at	PMEPA1	5.6580061391	5.6037629603	5.8792503624	5.6840174265	5.6016814431	5.6789788879
11716150_a_at	PMEPA1	4.1211408448	4.3668681882	4.5489364991	4.4483168835	4.4190281179	4.3493669418
11733002_s_at	PMM2	6.1517357505	6.1583470144	6.181960044	6.3376757205	6.1682835735	6.267354405
11731187_at	PPM1E	2.8834293298	2.9155991969	3.117399764	2.9360990601	2.88452167	3.3155387627
11721987_s_at	PRICKLE2	5.6878206081	5.7771620617	5.7260309953	5.6193854641	5.6777572391	5.6137825346
11725028_s_at	PSPC1	7.7282541882	7.581323896	7.6648724053	7.6933800206	7.5043812025	7.6578071376
11754483_a_at	PXDC1	8.1607945984	8.0049887954	8.3061737285	8.239168332	8.0519708105	8.2003938727
11723977_at	RAB3A	3.4874982315	2.9764850976	3.1878889732	3.7186553669	3.3640200436	3.3575782762
11719570_at	RCHY1	4.3609215863	4.4935198811	4.6270414451	4.5124703616	4.2978165832	4.4216406888
11758159_a_at	RELL2	3.9859425497	3.9372243513	3.641766075	4.0936321459	3.8803460901	3.9116299908
11735892_a_at	RESP18	2.3994500791	2.2876021888	2.2454485922	2.3362804975	2.2270567319	2.3352968634
11724854_at	RND2	3.5491363845	3.5471744269	3.882966942	3.6631065398	3.4260827542	3.1683573179
11717384_a_at	RNF34	7.810292771	7.7567390739	7.7306391967	7.75708343	7.7914832121	7.7448000046
11758352_at	RRNAD1	3.8778290341	3.1740771803	3.7448675921	3.2381085031	3.4745905089	3.7618105291
11749806_a_at	SAV1	7.5249863543	7.5081990569	7.4325149813	7.4540364447	7.3865059407	7.5121265415
11753239_a_at	SCARA5	2.5278638609	2.573679955	2.6759220945	2.8267474977	2.4526297199	2.7420554402
11739527_a_at	SECTM1	4.5110624997	4.4954969573	4.3217495623	4.6197565685	4.4375743221	4.6165795908
11715636_a_at	SERPINE1	10.92835019	11.0313448921	10.9962109406	11.0005242265	11.0372071727	11.0637488619
11743983_x_at	SH3GLB2	4.8708164864	5.0159449543	5.4166704056	4.9809827042	5.1070919519	4.9113517864
11734020_a_at	SHANK2	4.1488272082	3.8409584119	3.9185269392	4.3644881916	4.0361139392	4.1073901355
11722755_a_at	SHPRH	2.831032253	3.2768516335	2.7403826977	2.756489193	2.8799010649	3.1371570897
11750307_a_at	SHTN1	3.2836101343	3.3541492444	3.2658294542	3.7110888244	3.2368029999	3.5023648393
11758110_s_at	SIX1	5.4762407813	5.5673152253	5.7434432488	5.7260440814	6.0692858729	5.6199888269
11728386_x_at	SIX5	5.2901735072	5.3108150723	5.3441281606	5.2421662904	5.4051642665	5.4202711745
11735143_at	SLC15A1	2.5997451174	2.602444371	2.5937596351	2.8157444344	2.7653040036	2.8047800604
11726006_at	SLC30A1	6.3213982525	6.1453283264	6.440499445	6.3110475199	6.2910999261	6.3911195811
11760532_a_at	SLC34A1	3.0238951735	2.9955421764	3.230416278	2.7449392992	3.1097019637	3.5226854982
11722414_at	SLC7A1	3.7224422922	3.695550707	3.6530510444	3.7086537996	4.0701550212	3.5998769246
11723561_x_at	SMCO4	5.708066878	5.6796232418	5.7883674609	5.71102383	5.7802492247	5.8652166249
11726181_at	SMYD4	5.5251322595	5.8838736787	5.8264368679	5.5591098489	5.5564133408	5.7905677186
11728384_x_at	SNAPC4	5.0636477323	5.0020725803	5.2613128958	4.7949054381	5.1524608318	5.2820998563
11728383_a_at	SNAPC4	5.7156035596	5.9005181069	5.9220770122	5.9249716131	5.8004642822	5.8974432071
11725743_s_at	SORBS1	2.0977292023	2.3298057201	2.3916626023	2.2859008933	2.4451253549	2.4039223565
11725744_x_at	SORBS1	3.0159585202	2.9104886982	2.8504419318	2.7544799063	2.8753060031	2.9362256577
11758513_s_at	SPEN	6.5947534112	6.6857447102	6.5787504713	6.7330614911	6.3929234547	6.6134545292
11757886_s_at	SRBD1	6.4609474335	6.5270215591	6.3898888061	6.4130551697	6.4145830335	6.4426975099
11723136_x_at	SRC	5.0290133857	5.1331377514	4.9384071024	4.9178807442	5.223184714	4.9454207985
11732168_x_at	STAG3	2.7319459733	2.8520716837	2.4988787223	2.6628579887	2.7072953943	2.5374103499
11716662_at	SUSD6	7.350711624	7.0694066974	7.2928429124	7.3075388716	7.2143160297	7.1635754302
11725033_a_at	SYP	4.1495535525	4.0353212261	4.2186940421	4.1738443831	3.8816179639	4.0523047527
11750766_a_at	TACC2	4.4673413044	4.3240872721	4.2444037421	4.4232377402	4.0901228273	4.0042722272
11744645_a_at	TCN2	3.0813885117	3.0712440401	3.1310479233	2.8538928548	2.5165813233	2.3927811015
11743196_a_at	TLR4	4.8605510357	5.2740725831	5.1789266533	5.3874200049	5.3574353613	5.1493656262
11743197_at	TLR4	6.3997341978	6.8281214408	6.5438610394	6.6631555182	6.5579312194	6.6096195108
11731258_at	TMEM170B	2.8216367049	2.6155240596	2.8966340921	2.6429624594	2.9268200916	2.686365928
11752173_a_at	TMEM2	6.8996090155	6.9926557548	6.795113465	6.8239094466	6.6904370708	6.7602043891
11750229_x_at	TMEM25	4.533694216	4.6432092897	4.5146369932	4.5314118315	4.5063444504	3.9391303456
11736576_x_at	TMEM53	3.0727239797	3.1236952126	3.1659129649	3.1732954099	2.9770767631	2.8722570073
11716062_a_at	TNC	8.8705297597	8.5559726331	8.7647389134	8.7854451849	8.7597888952	8.7782881595
11729642_a_at	TPD52	2.9637218652	2.8019733605	2.9689933375	2.7912751073	2.6686587916	2.8121693003
11729641_a_at	TPD52	4.5049254087	4.5642707911	4.5619529381	4.5615048773	4.5167427607	4.6418284991
11725032_a_at	TPP1	5.3396558559	5.2690003333	4.9749013709	5.1026685603	5.4609397525	5.342866294
11758611_s_at	TRIM10	2.3023256007	2.0532240401	2.2400818993	2.2285983792	2.4290808028	2.3521275379
11727171_at	TRPS1	4.6938886212	4.584096452	5.1000846401	4.9968071879	5.136481895	5.0225062743
11719572_a_at	TRUB1	5.3467525338	5.5460685616	5.4017621065	5.6461224395	5.4501614906	5.6187937711
11715413_s_at	TSC22D1	7.6917538319	7.2885168856	7.4394315288	7.4979255508	7.5230392288	7.3772552111
11721884_s_at	TUBGCP3	6.3074229566	6.5686278695	6.4429481711	6.4063166434	6.5093764419	6.4355869203
11748543_a_at	TXNIP	7.4376822086	7.3399023274	7.440633211	7.4703094751	7.3667367874	7.4170296114
11732665_a_at	VSTM1	2.0894990241	2.291892656	2.2300625387	2.5893909569	2.3550243219	2.0876739883
11723562_a_at	VWA5A	3.6839141718	3.670921496	3.4682771091	3.5522691881	4.0104831346	3.5116222984
11734561_a_at	WBSCR17	2.4444348455	2.447286393	2.2811388508	2.4260518783	2.5156581204	2.5233472923
11763601_x_at	WDR62	2.7767913119	2.5811558955	2.6979416853	3.0354795141	3.2809782335	3.0438727758
11746310_a_at	WIZ	4.3631066581	4.0404579762	3.9451546327	4.3051385675	4.4390191142	4.2788797446
11716624_s_at	XPO1	8.7933303064	8.6063836762	8.7958319802	8.869962478	8.8528814268	8.8215175166
11729546_at	ZFPM1	4.6972133853	4.6493000144	4.7470952813	4.627755662	4.4804404883	4.9200070468
11746507_a_at	ZFYVE27	4.3251752856	4.8773522422	4.3530308145	4.4360520709	4.5781662576	4.3517751638
11728483_at	ZNF181	3.7345050503	3.6746300912	3.7120806464	3.6829521383	3.8684502886	3.8236915971
11726483_at	ZNF260	6.0097754071	6.3378508604	6.2280551201	6.209998971	6.2357431551	6.0447268942
11732346_at	ZNF33A	3.1897201166	3.3572898349	2.9946952025	3.4570745668	3.3612762978	3.24802622
11737134_x_at	ZNF385A	2.3901436007	2.4180250388	2.5500024058	2.4404050648	2.2004050028	2.4045696562
11743686_a_at	ZNF436	3.7486524112	3.9501060947	3.9888661792	3.689486966	3.7490770255	3.9524846412
11729040_at	ZNF469	5.7813262011	5.8525603525	5.9183861974	5.9392029195	5.8678446339	5.9364889169
11729931_a_at	ZNF496	3.2959099754	3.5998988765	3.0171017729	3.2105162966	3.5694399005	3.4282708897
11717882_a_at	ZNF512	7.0506521076	7.105648561	7.0531210311	7.086297523	7.0814336749	7.2594281275
11731061_at	ZNF516	3.9545613628	3.9741393536	3.8508655953	3.7038672323	3.7662792244	4.0615959449
11735387_at	ZNF560	2.273181167	2.09706095	2.3839918832	2.4145057299	2.5889249651	2.6772566907
11733224_at	ZNF71	3.9394983156	3.993715471	4.1027023096	4.0021993825	4.2639798531	4.2915941967
