721	CD28	1	2.3318577946	2.2273580757	2.3831786484	2.3343501325	2.1682908545	2.2987898705	2.1796450975
724	CD28	2	2.090612891	2.0380966395	2.4096958019	2.1925528517	2.1599804499	2.1887818664	2.677655844
727	CD28	3	2.0800669371	2.2868559533	2.1472077074	2.093171898	2.4024657603	2.3777536127	2.3010354713
730	CD28	4	2.1686715523	2.1874077052	2.2181310149	2.2309771597	2.3077249913	2.1778884851	2.1903868616
733	CD28	5	2.0076961045	2.1948485748	2.3063948737	2.1155632137	2.5048436527	2.1260354284	2.346853175
736	CD28	6	2.3080757952	2.0549892536	2.2657255273	2.2614506251	2.2521146525	2.2373635586	2.3232279439
739	CD8A	1	2.5946952915	2.6079475303	2.9381439127	2.6700186056	2.3819244148	2.7663104334	2.6842691884
742	CD8A	2	2.6610309743	2.604909203	2.4254401824	2.427307344	2.7774658599	2.6508916774	2.6001748026
745	CD8A	3	2.5097205951	2.2946227901	2.6329208817	2.7540643949	2.9350159354	2.7040167257	2.7358432052
748	CD8A	4	2.585612758	2.4762653342	2.5291901832	2.8150258856	2.8686643818	2.3429860562	2.7884066515
751	CD8A	5	2.4128773843	2.4141699968	2.6512694242	2.5941475134	2.7123099048	2.6626665205	2.6591120088
754	CD8A	6	2.681525524	2.5451031322	2.3636309029	2.2694594705	2.7450181614	2.7805001762	2.5765363534
757	CD8A	1	2.5978465485	2.3531064203	2.5872131092	2.4859886129	2.4849704595	2.4903127377	2.2120857773
760	CD8A	2	2.2480110233	2.4295375255	2.4488544438	2.4849704595	2.3158162918	2.6904879886	2.6895239625
763	CD8A	3	2.4297905483	2.3765193791	2.1923650314	2.3477643812	2.4398834638	2.3103055316	2.4345553173
766	CD8A	4	2.3630882581	2.1625605647	2.4769383757	2.2943742917	2.3963983509	2.4511645797	2.5316953197
769	CD8A	5	2.4149155111	2.3455163322	2.4364654	2.33860182	2.5872131092	2.577683626	2.3436652213
772	CD8A	6	2.4339817599	2.7468173927	2.4820175819	2.4839929905	2.2602745474	2.393325089	2.3211212831
775	CDC20B	1	2.7522713612	2.3703788628	2.6576642904	2.4583845315	2.3309555794	2.4333381482	2.2915362294
778	CDC20B	2	2.3626538023	2.6417740114	2.704869062	2.6775615245	2.42619305	2.6592927279	2.6526126536
781	CDC20B	3	2.4869731277	2.5014441501	2.380399185	2.2597021093	2.4571968605	2.4073482011	2.4079276588
784	CDC20B	4	2.3468471128	2.4128518816	2.705809375	2.4544936441	2.4213140165	2.502719501	2.265572654
787	CDC20B	5	2.3926567153	2.3895509439	2.8063756278	2.4068423565	2.9207101902	2.372954206	2.6856599325
790	CDC20B	6	2.4417911898	2.2969965979	2.5033035711	2.2814023863	2.6063711819	2.3705509418	2.5238450117
793	CLEC5A	1	2.3653344105	2.35847079	2.2926997783	2.2211534638	2.2882398535	2.4396110989	2.1115673441
796	CLEC5A	2	2.4315957734	2.1722041174	2.2355256466	2.5480133942	2.2653553346	2.5825736727	2.6214082673
799	CLEC5A	3	2.3563022154	2.4435019961	2.2174190161	2.3994103093	1.8450353446	2.4264461941	2.563546067
802	CLEC5A	4	2.0868296454	2.3650133274	2.6819354063	2.0864813305	2.5221853256	2.5367774418	2.4453970195
805	CLEC5A	5	2.1460347585	2.3882141026	2.4288844632	2.2318288169	2.5423223466	2.25986393	2.4282103412
808	CLEC5A	6	2.2792439171	2.3225447252	2.4979339262	2.3037328695	2.4262578022	2.4576070509	2.2579662346
811	CMTM4	1	5.8288438105	5.8237243012	6.1238763848	6.0437848552	6.0537495362	6.2359627402	6.1450631006
814	CMTM4	2	5.8956671908	6.0191248768	5.9594973251	6.1184915226	6.1794465757	6.3663586004	6.3193548594
817	CMTM4	3	6.1335629916	6.1832001854	5.8670767536	5.9877275339	6.1907193749	6.2651985411	6.3688824583
820	CMTM4	4	5.937635645	5.990331218	5.9554901958	6.192026131	6.2917657112	6.2323804923	6.3919150397
823	CMTM4	5	6.1811458506	6.0493564496	5.9937133686	5.9962246553	6.1742094916	6.2867952536	6.3254815064
826	CMTM4	6	5.789856402	6.245030441	6.021594034	6.0867634338	6.1373529274	6.2292774589	6.290360771
829	COL3A1	1	8.2091046245	8.1529154104	8.1930625639	8.0221795025	8.1183459192	7.849857558	8.0637032616
832	COL3A1	2	7.9248682282	8.160376244	7.9915080843	8.0108422945	7.9334070805	7.7930237148	7.6427586823
835	COL3A1	3	7.9186559437	7.7518166398	8.1532854676	8.2815841548	8.1169161634	8.1857881985	7.9507284221
838	COL3A1	4	8.1691047974	8.1431986376	7.9950331515	7.7136128374	7.72070069	7.8479894826	7.8142471943
841	COL3A1	5	7.9411203334	7.8978005728	7.9071775924	7.7931248306	7.7588800644	7.7556750927	7.6245806869
844	COL3A1	6	8.0301275796	8.1155820656	8.1693041687	7.9591498267	8.0248735172	7.8128883378	7.8559891539
847	COL7A1	1	7.9971288354	8.1281633371	8.3849601729	8.7341639941	9.1099235867	9.2871638977	9.4458362556
850	COL7A1	2	8.2416637162	8.0462075862	8.3786677276	8.8143100701	9.0677437477	9.3536057139	9.4033009724
853	COL7A1	3	8.2989513516	8.2374793844	8.3245021313	8.7552052666	9.0733158439	9.3725192979	9.4496229115
856	COL7A1	4	8.1541768936	8.1796723995	8.384132473	8.7619434527	9.1119948587	9.2787926812	9.4223187637
859	COL7A1	5	8.0329927702	8.0071514726	8.284322207	8.8454596271	9.1405588498	9.3022026753	9.5155477159
862	COL7A1	6	8.2152372803	8.1880459101	8.3065061058	8.7981911525	9.134003326	9.3143461567	9.4240839098
865	COLCA1	1	2.1070244639	2.4156172341	2.2290734882	2.2161515351	1.9881576067	2.3246202863	2.1587725535
868	COLCA1	2	2.0962389655	2.2509584752	2.1883703058	2.3905068203	2.0465906951	2.1760400834	2.3173608049
871	COLCA1	3	2.1559818573	1.8722722665	1.987564545	2.1426230257	2.1335377222	2.0750782683	2.2592702432
874	COLCA1	4	2.153878292	2.0711471418	2.1026563082	2.282582257	2.2875570647	2.0651803081	2.050572232
877	COLCA1	5	2.0402124795	2.2534630255	2.4889148051	2.0814863051	2.4309203558	2.1498758278	1.9562661396
880	COLCA1	6	2.0852484194	2.2808015967	2.1266488032	1.9904386266	2.1134055183	2.3937307734	2.3175450333
883	CORO1A	1	4.8394820532	4.5903044727	4.629567516	4.9152508847	4.6636531399	4.6978480789	4.3083862102
886	CORO1A	2	4.3440200931	4.4153349397	5.0138460778	4.4481838838	4.6588784148	4.5833513404	4.9936857527
889	CORO1A	3	4.6786978503	5.3528110219	4.3470466098	4.6143692679	4.8376532377	4.7129812134	4.5412415693
892	CORO1A	4	4.7533212949	4.8312731121	4.6723757732	4.6104429687	4.5716659948	4.9177350543	4.4602863076
895	CORO1A	5	4.3736303545	4.5297316349	4.4649263477	4.7610768229	4.3851226278	4.5437685062	4.9505530127
898	CORO1A	6	4.6990283019	4.6589369723	4.4884698564	4.6099606134	4.5704146424	4.8666021353	5.1575314471
901	CPEB3	1	3.8028792968	3.8846091045	3.7423917883	3.8182863772	4.3228394487	4.6379510094	4.0265752596
904	CPEB3	2	3.6405915875	3.7789424017	3.6270539866	3.6341175731	3.8226898347	4.2020495217	4.0724487831
907	CPEB3	3	3.5261398657	3.935048019	3.8334419353	3.6088813431	3.9380390704	4.2433602278	4.1700873594
910	CPEB3	4	3.927331102	4.0634207772	3.6806394316	3.7089439051	3.8657145193	4.0988036784	4.1027508308
913	CPEB3	5	4.1570458484	3.6727202086	3.6283678858	3.8629411126	4.1095406732	4.2030327385	4.091185099
916	CPEB3	6	3.7215013102	4.3813647885	4.1052968946	3.7792468574	3.8270093851	4.0103070296	4.0410539083
919	CRLS1	1	2.8492621296	3.1939424943	3.4474801407	3.1258120419	2.862376081	3.0219747134	3.0292356351
922	CRLS1	2	3.0663934929	3.1151968427	2.623861271	3.4422624516	2.5666015983	2.8071815386	3.2824622988
925	CRLS1	3	2.8468124568	2.7194754093	2.8428292361	2.8992727622	2.9841147517	3.1844544889	3.0581656318
928	CRLS1	4	3.1605577235	3.002371886	2.89809927	3.0799587079	2.9842967077	2.9813959935	2.795665698
931	CRLS1	5	3.1445738182	3.2405961582	2.9728542579	3.102271738	2.8684476593	3.1839895198	2.8299723657
934	CRLS1	6	2.8622121703	2.9192659489	2.5780623234	3.268197419	3.1505038421	3.0330970844	3.265106288
937	CSPP1	1	4.5555460804	4.461799111	4.4560329675	4.4633062925	4.1244196928	4.1053716002	4.6548825101
940	CSPP1	2	4.6711080194	4.5590325918	4.6713174188	4.0372681327	4.1727806431	4.1285351225	4.1062226389
943	CSPP1	3	4.536188966	4.3430068297	4.5493931486	4.2533545854	4.0816193041	4.2088119249	4.0716240617
946	CSPP1	4	4.7740638073	4.4506758315	4.1536054814	4.3506366165	4.2551893169	4.2786058008	4.2143985228
949	CSPP1	5	4.8612733498	4.8647111843	4.5512825707	4.2846844602	4.3213987282	4.385577874	4.5217026892
952	CSPP1	6	4.5742702854	4.58469371	4.4250568555	4.4697992919	4.2298309459	4.1629912915	4.5029961793
955	CTXN1	1	3.4029173986	3.3347465185	3.0308449155	3.2334468484	3.3257984343	3.3749246949	3.4804003156
958	CTXN1	2	3.7660590634	3.3484007097	2.8265956403	3.3436534883	3.3830064916	3.7648908534	3.1942306945
961	CTXN1	3	3.1823296711	3.3890482601	3.2237913819	3.2064626776	3.0426706315	3.6271766963	3.3964578789
964	CTXN1	4	3.4493280599	3.2651855963	3.5934472587	3.1652658498	3.0543590051	3.3291881878	3.9735011642
967	CTXN1	5	2.9410129858	3.0873306161	3.3563483722	3.366330512	3.2685025449	3.1412336768	3.2408759596
970	CTXN1	6	3.1301226834	3.3652616906	3.2881054823	3.4353621216	3.3325802796	3.2994867053	3.3178198786
973	CX3CL1	1	2.9384470594	3.1158943794	2.8443593202	3.0697943968	3.1425611152	3.3631893213	3.0672146334
976	CX3CL1	2	3.2166077679	2.8359847071	2.7379864295	3.2443766989	3.0090820811	3.0493101721	3.0754930596
979	CX3CL1	3	3.0461849144	3.6878793393	3.2640190933	2.997984706	3.077495041	3.0835372911	3.5403587532
982	CX3CL1	4	3.0498357668	2.822381982	3.0852647334	2.9676699313	3.4507454833	3.2868474458	3.1218859016
985	CX3CL1	5	3.1472667349	3.1890621336	3.1661169693	3.0022238113	3.5697898517	2.9171388309	3.334910602
988	CX3CL1	6	3.2432866223	2.6428975015	3.0546815635	2.8565358642	2.842450461	3.3725467843	3.5305860245
991	CXCR1	1	2.5239685093	2.0582901178	2.6827351877	2.553289152	2.5182872016	2.3499372397	2.1254129464
994	CXCR1	2	2.3770373195	2.554985762	2.7142338655	2.3562268974	2.6372172475	2.1941842594	2.5229883868
997	CXCR1	3	2.3409070247	2.6291133646	2.5333377107	2.7572775164	2.4380059671	2.5676201379	2.7245905377
1000	CXCR1	4	2.6459643305	2.6809314303	2.5127613395	2.5821928725	2.4000582728	2.6420544919	2.3621492518
1003	CXCR1	5	2.4556581399	2.4749048571	2.4601770894	2.3591016385	2.4566655705	2.553289152	2.7447507801
1006	CXCR1	6	2.6658990637	2.4545855605	2.5217997151	2.6876885794	2.4058849376	2.7674918693	2.5993479394
1009	CYFIP2	1	4.8091069312	4.6753587099	4.6720191832	5.0413614403	4.9240125656	4.8999882254	4.9205121497
1012	CYFIP2	2	4.6092744729	4.8019190443	4.6089911551	4.760068215	4.9589331206	5.2324002086	4.7533068365
1015	CYFIP2	3	4.6946444316	4.5670798731	4.6855831045	5.0948855532	4.4584317024	4.6352493551	4.8740825217
1018	CYFIP2	4	4.6940626596	5.1285554541	4.9458567696	4.5108872615	4.5879880694	5.0224345482	4.5901897539
1021	CYFIP2	5	4.8301740099	4.9863493961	4.8758827067	4.8058363901	4.628875157	4.9325095326	4.6018257732
1024	CYFIP2	6	4.9539974348	4.7780752155	4.647812914	4.7661016363	4.9579568224	4.6434652813	4.8755121701
1027	DACT1	1	3.4625482802	3.6083677255	5.2586462032	5.7967293437	5.9016514018	6.2741052739	6.0880913181
1030	DACT1	2	3.6210774364	3.5067915621	4.4114045645	5.9659258181	6.0223918789	5.9012213723	6.1697967014
1033	DACT1	3	3.4971422223	3.6741072803	4.8463842736	5.8467548247	5.8547944194	6.0825976282	6.0920996539
1036	DACT1	4	3.2412057289	3.4388072086	5.2307426754	5.849004174	5.9997505545	6.1594004427	6.2777519863
1039	DACT1	5	3.4061290308	3.6886897775	4.9287067635	5.7518985869	5.9260264362	6.0785253679	5.8976049665
1042	DACT1	6	2.7279279823	3.8181763383	5.1458946103	5.8108552682	6.0985503038	5.8123919082	6.0477714768
1045	DCDC2	1	2.5673610409	2.3852581813	2.1871186421	2.3066289188	2.4946314321	2.4145539667	2.6248117273
1048	DCDC2	2	2.5188085095	2.4463606749	2.4276517445	2.5874935142	2.5963406792	2.5076973287	2.465061943
1051	DCDC2	3	2.3676939348	2.5943449687	2.2420575875	2.6002837174	2.3403992309	2.3340214461	2.5701883057
1054	DCDC2	4	2.3997031329	2.4184957677	2.6041360896	2.5836120651	2.3747203723	2.5081080838	2.3443708051
1057	DCDC2	5	2.6090538374	2.8084220102	2.5133768337	2.3426555479	2.6582152687	2.5140797439	2.3168934196
1060	DCDC2	6	2.3438279303	2.2080823164	2.5018450152	2.3625105018	2.3291464374	2.4811585176	2.2402397133
1063	DENND2D	1	3.3557225069	3.1637520541	3.4306549731	3.054367873	3.4551082303	3.1768002161	3.2634197656
1066	DENND2D	2	3.1254929998	3.3544591922	3.140555074	2.6827633608	3.4771283475	2.7833056391	3.0727602575
1069	DENND2D	3	3.2639228489	3.3430064087	3.5156549239	3.1855714484	3.2301761481	3.2153244459	3.1907554678
1072	DENND2D	4	3.573907929	3.4856904104	3.0834574761	3.3485310218	3.8385666883	3.1382638477	2.7634142021
1075	DENND2D	5	3.5188772735	3.7670615674	2.9907523447	3.1931774697	2.9624195331	3.2906014996	3.363731915
1078	DENND2D	6	3.6618515897	3.382369351	3.0738130817	3.1339183086	3.2301880835	3.26524728	3.4084274245
1081	DRD3	1	2.4130894434	2.3358544602	2.5641429169	2.880792268	2.7381831021	2.7179825977	2.6882755972
1084	DRD3	2	2.4558912425	2.5742037547	2.588136784	2.7513893425	2.3965711134	2.7543929348	2.744992858
1087	DRD3	3	2.5859186765	2.8521449958	2.654391754	2.5939368295	2.6449372848	2.9739855636	2.824287962
1090	DRD3	4	2.5771221058	2.8082883431	2.6947146313	2.7858194389	2.6539119064	2.5465282355	2.7082954274
1093	DRD3	5	2.3870516425	2.4794960422	2.7932434261	2.6303879759	2.5997311385	2.5539416805	2.8078687245
1096	DRD3	6	2.6299653026	2.6977733004	2.6008684068	2.6935712317	2.4850088703	2.7777337682	2.7972393729
1099	DSCC1	1	5.5110183163	5.2169709217	5.2985022862	5.4337294937	5.257103364	4.7457480594	4.994950783
1102	DSCC1	2	5.5455563728	5.5569323761	5.339119204	5.2506927125	5.3930318341	4.972287158	5.258654268
1105	DSCC1	3	5.5292786744	5.062152148	5.2160394721	5.2976209053	5.3637660503	5.2318667314	4.9389183543
1108	DSCC1	4	5.5961470743	5.7280172814	5.2642643362	5.3479128069	5.3497970855	4.8949407558	4.8986829432
1111	DSCC1	5	5.6058438753	5.5459612009	5.6387083695	5.5861925377	5.2022884254	5.3188132731	4.9732139727
1114	DSCC1	6	5.4310152153	5.528214524	5.398667568	5.5087404085	5.2393346484	5.2021499002	4.9799712149
1117	DUSP2	1	5.0236565862	6.3193606572	7.7169330583	7.4756563179	6.2869193939	5.4781969213	4.7152794659
1120	DUSP2	2	5.388224749	6.2648312272	7.6943844239	7.546196891	5.9507211871	5.4783982729	5.0358097929
1123	DUSP2	3	5.4537099149	6.5300922652	7.901113254	7.3971595921	6.0812862758	4.9029484358	5.0620465978
1126	DUSP2	4	5.2579077764	6.5235761562	7.9365362638	7.3613020188	5.9650904925	5.4411704473	4.9427321185
1129	DUSP2	5	5.2539634717	6.3013445939	7.7944338722	7.4679308445	5.8657289626	4.9224980667	4.6551004681
1132	DUSP2	6	5.1161301543	6.3246894822	7.7362366035	7.3016095846	6.0210756312	4.7996169002	4.8371802591
1135	DUSP3	1	5.5825780908	5.7242540953	5.3050739366	5.9291989896	5.9221461231	6.2211430801	6.2901657857
1138	DUSP3	2	5.85923869	5.7020164863	5.6524940079	5.7617607907	6.1038403099	6.2241864304	6.1110047084
1141	DUSP3	3	5.9846055211	5.5401346722	5.9507924498	5.6938776764	5.9009274888	5.9141253317	6.4039285118
1144	DUSP3	4	5.7969161137	5.6730393787	5.7218146188	5.6908677827	6.0625962477	6.1785374268	6.2502927945
1147	DUSP3	5	6.0667752538	5.6468834064	5.6978502477	5.9226985769	6.1716080833	6.210024669	5.8194606342
1150	DUSP3	6	5.9249132959	5.6274877147	5.9019751785	5.8420849334	6.324264139	6.0972407997	5.9790636265
1153	DUSP6	1	7.1296894419	7.3651861673	6.739642657	6.4129750328	6.8102110524	6.9792570577	7.5294171002
1156	DUSP6	2	7.2525673593	7.3334407425	6.8172433091	6.5812959941	6.7760405984	7.1755691529	7.2691031113
1159	DUSP6	3	7.350788433	7.142480812	6.7661945671	6.4992314912	6.7792263163	7.0239682481	7.3803480429
1162	DUSP6	4	7.3578177191	7.3222613414	6.7867423486	6.4503548072	6.9361099854	7.3459102391	7.4725129883
1165	DUSP6	5	7.4254249609	7.4739952461	6.8030051784	6.623320658	6.8394040741	7.1113172882	7.4344915535
1168	DUSP6	6	7.31742071	7.2892995608	6.7785142463	6.6377786389	6.9964153508	6.9449345274	7.5336601015
1171	EDAR	1	2.3837572463	2.6809267305	2.5539902663	2.6922501199	2.8247184103	2.6789262913	2.2753611951
1174	EDAR	2	2.4628960832	2.4541521733	2.6698503676	2.7422099817	2.420167285	2.2924698072	2.3596219982
1177	EDAR	3	2.5232589977	2.6298296959	2.4939645788	2.5054665751	2.3406086637	2.6815741984	2.5437865316
1180	EDAR	4	2.2900559179	2.5767109215	2.2897194059	2.1789284508	2.5141673837	2.5443451464	2.4610477695
1183	EDAR	5	2.3122527802	2.4554633057	2.6248246993	2.531969465	2.5490926987	2.1353210149	2.2622131055
1186	EDAR	6	2.6118411912	2.4807022393	2.6945855214	2.3828349908	2.5276306639	2.6571424416	2.3623193653
1189	EDC4	1	3.8347508169	3.6735932707	4.1410202161	4.2981765731	3.9007793352	4.5057892827	3.8820264298
1192	EDC4	2	3.8933133683	3.8260317904	4.1482581915	4.0569874462	3.8478267382	3.8019181803	3.938823706
1195	EDC4	3	3.7670686118	3.9411324627	4.1256815515	3.4314985816	3.9282249944	4.3461502244	3.8938467346
1198	EDC4	4	4.0154709442	3.9340758919	4.1092789322	3.9584175149	4.3065104887	4.3348125156	4.1627708697
1201	EDC4	5	4.2476619977	3.8819308684	3.5321348788	4.351550396	3.9327206555	4.1435093674	3.8078220388
1204	EDC4	6	4.0798160138	3.8447150583	4.1134171023	4.1221678579	4.0303520897	4.2435724711	4.1908522821
1207	ENPP3	1	2.6481483949	2.6261354967	2.4211332847	2.5090408211	2.5604968635	2.5097831403	2.1900581221
1210	ENPP3	2	2.4267428203	2.3384263582	2.2648915652	2.5857803998	2.4275211952	2.4477923478	2.7027436771
1213	ENPP3	3	2.4866793328	2.6280432056	2.6913578464	2.4282185367	2.5930129689	2.6072278678	2.4285838916
1216	ENPP3	4	2.436949094	2.1419077974	2.1276731376	2.5197007433	2.3808549433	2.5547000524	2.440745202
1219	ENPP3	5	2.2314139936	2.3758796855	2.4200313951	2.6333876799	2.6260705792	2.6254965039	2.4194956729
1222	ENPP3	6	2.5306835931	2.3335581943	2.3932739476	2.3324677331	2.4347012973	2.3162343171	2.3806552949
1225	EPAS1	1	4.9773036673	4.9544849239	5.3550461098	5.3051055528	5.2965366067	5.6691280013	5.5813633811
1228	EPAS1	2	5.1309106531	5.3340820036	5.3802181946	5.5785395634	5.3438788697	5.4099742743	5.3261719084
1231	EPAS1	3	5.5275051738	5.3619880786	5.3992764341	5.3466508504	5.1393730569	5.4689297698	5.6724488213
1234	EPAS1	4	5.2522241985	5.1900842068	5.3553540819	5.488781615	5.3011263176	5.3393519177	5.3394871941
1237	EPAS1	5	5.5526186838	5.1842968458	5.1431235664	5.2504810876	5.3214076671	5.4087683029	5.2189691027
1240	EPAS1	6	4.9892929801	5.0792477156	5.3314207252	5.5111130961	5.485018296	5.480610927	5.356561756
1243	EPB41L3	1	5.5517560571	5.1350971609	5.3264219969	5.4071186346	5.5003528019	5.5516443705	5.3734774751
1246	EPB41L3	2	5.4498365506	5.6107404726	5.2581075527	5.6703925314	5.3498336172	5.3104139291	4.9192305708
1249	EPB41L3	3	5.5288308892	5.2705250153	5.4405788512	5.3077496943	5.2137459039	5.2430765885	5.181570246
1252	EPB41L3	4	5.2893071623	5.3285384266	5.4840989972	5.2655703398	5.3044814942	5.3291339078	5.3200841876
1255	EPB41L3	5	5.5627719133	5.4507524102	5.1918032547	5.2590570244	5.2082161743	5.2795469718	5.1506740017
1258	EPB41L3	6	5.2916607838	5.4435361253	5.4216879004	5.6707856781	5.4442019966	5.3019259771	5.7457777196
1261	EPHB1	1	3.0507803163	2.8287397769	2.54524502	3.0541017046	2.7778021243	2.9071393341	2.8626237622
1264	EPHB1	2	2.8789575245	2.9344172086	3.0608521933	2.9734075375	2.7702373198	3.0166917304	2.7870188785
1267	EPHB1	3	3.0723683039	2.9338261195	2.8285786128	3.1065421218	2.8563378902	2.7929535354	2.916965913
1270	EPHB1	4	2.9537262787	2.9323353314	3.0052512018	2.6405444378	2.982045169	3.0619743805	3.1032034095
1273	EPHB1	5	3.173674853	2.8121328534	2.8558441071	2.903679936	2.7840174258	2.9869785405	3.2816914878
1276	EPHB1	6	2.7359043295	3.2704291811	2.944922707	2.9144327328	2.8429022617	2.8790814699	2.9947424956
1279	EPM2AIP1	1	5.2376658057	4.8390523086	5.0951983387	5.1382896617	5.1309761871	5.2157825155	5.4140238313
1282	EPM2AIP1	2	4.9381107807	5.0990636514	5.0187078997	5.0614095104	5.1797042183	5.108694991	4.9380715178
1285	EPM2AIP1	3	5.3627437426	4.2364765937	5.1118513697	5.0891436133	5.2270261728	5.0412064359	4.8223911912
1288	EPM2AIP1	4	5.0194732406	5.2354374365	5.0865874245	5.3510348851	5.0477656251	5.2589181205	4.7885588701
1291	EPM2AIP1	5	5.0519996667	4.8365101791	4.9914360593	5.154350767	5.2509153299	5.2887035113	5.0676113618
1294	EPM2AIP1	6	5.1800857958	4.9801544289	4.7905113451	4.999973661	5.5100118633	4.9939469075	5.3677642576
1297	EPM2AIP1	1	4.8617658428	4.7043781726	4.679021039	5.0133804186	4.8634203211	4.9736736577	4.8507919442
1300	EPM2AIP1	2	5.0049021213	4.5544990819	4.830096167	4.7169830779	4.9664150841	4.8750245015	5.2201778058
1303	EPM2AIP1	3	4.8256910618	4.9685253937	4.7499704356	4.7778729489	5.0632963232	4.6248749432	4.7679614326
1306	EPM2AIP1	4	5.1546891023	4.646034158	4.6131623074	4.9596538787	4.562245679	4.6579026826	4.8086476357
1309	EPM2AIP1	5	5.2039454891	4.7747799145	4.6734599785	4.7949114119	4.3492697939	4.9506622341	4.9692281389
1312	EPM2AIP1	6	5.0593061165	4.8029109473	4.6826021926	4.841624514	4.6934060676	4.9610326919	5.1256313391
1315	EQTN	1	1.9504243208	2.2872667829	2.2106996008	2.0747590212	1.907819226	2.1148115856	2.1302099351
1318	EQTN	2	1.8639582407	1.9201572892	2.5195153132	2.1103239078	2.152992089	2.1234917935	2.2185996715
1321	EQTN	3	2.0096280779	1.9746795876	2.1365621683	2.293308743	2.761079291	2.1110908093	1.9526822248
1324	EQTN	4	2.3388154679	2.137139613	2.1398075504	2.3373184298	2.1484168866	1.955757947	2.1463387917
1327	EQTN	5	2.1560663677	2.2222329207	1.9072257377	1.9320533774	2.1667105992	1.9744924222	2.1212270562
1330	EQTN	6	2.0600950725	2.2302712071	2.1379103366	2.2672468321	2.1925792754	2.3558379308	2.4033121316
1333	ERBB3	1	3.1913129698	3.2920961825	3.3123149278	3.0442169341	3.5347015863	3.1535951612	2.9889884068
1336	ERBB3	2	3.2761760372	3.3991096511	3.3167184202	3.3095190187	3.0969820387	3.4168946554	3.0006533574
1339	ERBB3	3	3.3456984967	3.6350029228	3.1021217132	3.2188311819	2.6165106139	3.1326647795	3.1824065905
1342	ERBB3	4	3.3249078719	3.7590837524	3.3616011141	3.2519216033	3.3023842189	3.0525132534	3.3072649751
1345	ERBB3	5	3.4529046099	3.2800439486	3.2044601066	3.1519167371	3.1360477143	2.9449043576	2.8195038818
1348	ERBB3	6	3.500416785	3.3871398524	3.2868717977	3.2397877108	3.1235046154	2.8612863243	2.7884685423
1351	ETF1	1	7.8755117145	7.9690228449	8.0787035945	8.1911947905	8.2366414005	8.2917804437	8.1769650909
1354	ETF1	2	7.8440097637	7.9312150118	8.1203661032	8.0767430264	8.1869539157	8.4434809421	8.2701048095
1357	ETF1	3	7.8828616812	8.2035994015	8.0432300341	8.1082841041	8.1851469327	8.1960382812	8.1945494687
1360	ETF1	4	7.885023294	7.9211595606	8.0890503823	8.1793392225	8.22843301	8.2028668328	8.2566325111
1363	ETF1	5	7.8086567102	7.9798238882	7.9567882869	8.0504819436	8.1530028657	8.2148755133	8.3118782367
1366	ETF1	6	7.9342309484	8.0202315951	8.0288274296	8.1553225766	8.048027345	8.1859924929	8.2782318073
1369	F3	1	9.049842843	9.1434572341	9.5693005963	9.7226570947	10.0915481658	10.0921926292	10.0667186783
1372	F3	2	9.0916612062	9.0756938895	9.4921808612	9.84191864	10.0224149663	10.0245450636	10.1159255206
1375	F3	3	9.1399033646	9.2703322405	9.5051313778	9.8273566005	10.0717216367	10.182060543	10.1610102132
1378	F3	4	8.9874487951	9.2339287928	9.5863489249	9.8839139529	9.9535785066	10.2829665504	10.3253380394
1381	F3	5	9.0464841818	9.1318893442	9.3911694246	9.8493087674	9.9917911019	10.136402856	10.1950696637
1384	F3	6	9.0069738076	9.0709776084	9.4699763841	9.9548723923	10.0643089293	10.1190942801	10.2786525838
1387	FAM161B	1	2.5586693642	2.7858231857	2.6809314303	2.5915009698	2.6345972591	2.5343925081	2.4053217614
1390	FAM161B	2	2.4467658559	2.673147229	2.889762128	2.5438738253	2.6047252171	2.2735452913	2.8720677561
1393	FAM161B	3	2.6833336187	2.4474150393	2.5858882886	2.9383499881	2.8689600212	2.5617227917	2.4500914352
1396	FAM161B	4	2.702617427	2.8767117699	2.5608755946	2.4942942567	2.7159900172	2.3576680969	2.7163085987
1399	FAM161B	5	2.884089549	2.668402617	2.5902426707	2.9277171972	2.2615146653	2.6942127136	2.5871697425
1402	FAM161B	6	2.6456693953	2.665900686	2.905806933	2.7818580766	2.8292305741	2.5648892984	2.740506577
1405	FAM170A	1	2.309029047	2.6842730452	2.7478466986	2.7949373381	2.4754906047	2.8278739438	2.7194814002
1408	FAM170A	2	2.684615197	2.5780106304	2.9782228552	2.5444047927	2.3410912577	2.8887903922	2.4825154139
1411	FAM170A	3	2.851190774	2.7336261524	2.5976394868	2.6948825305	2.4076341715	2.6360542265	2.6038137861
1414	FAM170A	4	2.5328176867	2.4297563747	2.7535111796	2.6271336688	2.6388026789	2.8705051894	2.2400497031
1417	FAM170A	5	2.5720970598	2.5665262646	2.5316744633	2.5617778137	2.6452139057	2.6727741182	2.5583598172
1420	FAM170A	6	2.7588057068	2.6578115443	3.0078894726	2.6283969959	2.5852046759	2.876224047	2.5366672992
1423	FANCD2	1	5.1545557768	5.2776285665	4.9322476489	5.0743835077	4.8608956512	5.2246707644	5.064618456
1426	FANCD2	2	5.1216640134	4.9553567928	4.9604221648	5.1022668066	4.9561055102	5.174446916	5.2958659392
1429	FANCD2	3	5.2816804917	5.2871696566	4.9290130331	5.174481275	4.6326971833	5.157143466	4.9452108812
